id,threat,lat,lon
6142,2,-37.21014287828658,-73.14460409883218
6143,3,-37.21053632865304,-73.13336347454046
6144,3,-37.21092871583347,-73.12212263216153
6145,3,-37.211320039763585,-73.1108815722811
6146,2,-37.21171030037927,-73.09964029548492
6147,2,-37.21209949761659,-73.08839880235882
6148,2,-37.21248763141178,-73.07715709348875
6149,2,-37.21287470170124,-73.06591516946067
6150,2,-37.21326070842154,-73.05467303086064
6151,2,-37.21364565150943,-73.04343067827482
6152,2,-37.21402953090184,-73.03218811228935
6153,2,-37.214412346535866,-73.02094533349052
6154,3,-37.21479409834875,-73.00970234246468
6155,2,-37.21517478627794,-72.99845913979823
6156,2,-37.21555441026104,-72.98721572607764
6157,2,-37.21593297023584,-72.97597210188947
6158,2,-37.2163104661403,-72.96472826782032
6159,2,-37.21668689791251,-72.95348422445689
6160,3,-37.21706226549079,-72.9422399723859
6161,3,-37.21743656881361,-72.93099551219422
6162,2,-37.21780980781961,-72.91975084446871
6163,2,-37.218181982447604,-72.90850596979634
6164,2,-37.218553092636576,-72.89726088876412
6165,3,-37.21892313832569,-72.88601560195916
6166,2,-37.219292119454266,-72.87477010996862
6167,2,-37.219660035961816,-72.86352441337975
6168,2,-37.220026887788016,-72.8522785127798
6169,2,-37.22039267487271,-72.84103240875618
6170,3,-37.22075739715592,-72.8297861018963
6171,3,-37.22112105457784,-72.81853959278766
6172,2,-37.22148364707884,-72.80729288201783
6173,2,-37.22184517459946,-72.79604597017445
6174,2,-37.2222056370804,-72.78479885784517
6175,2,-37.222565034462555,-72.77355154561783
6176,1,-37.22292336668698,-72.76230403408022
6177,1,-37.22328063369489,-72.75105632382024
6178,2,-37.22363683542771,-72.73980841542581
6179,2,-37.223991971827,-72.72856030948503
6180,3,-37.22434604283451,-72.71731200658596
6181,3,-37.224699048392175,-72.70606350731674
6182,2,-37.225050988442064,-72.6948148122656
6183,2,-37.22540186292647,-72.68356592202083
6184,3,-37.225751671787805,-72.67231683717077
6185,2,-37.2261004149687,-72.66106755830386
6186,3,-37.22644809241193,-72.64981808600857
6187,2,-37.22679470406046,-72.63856842087341
6188,1,-37.22714024985741,-72.62731856348702
6189,1,-37.2274847297461,-72.61606851443806
6190,1,-37.22782814367,-72.60481827431524
6191,2,-37.22817049157276,-72.59356784370739
6192,2,-37.2285117733982,-72.58231722320335
6193,2,-37.228851989090316,-72.57106641339205
6194,2,-37.22919113859329,-72.55981541486244
6195,2,-37.229529221851465,-72.54856422820362
6196,3,-37.22986623880933,-72.53731285400464
6197,3,-37.2302021894116,-72.52606129285472
6198,3,-37.230537073603145,-72.51480954534306
6199,3,-37.23087089132897,-72.50355761205896
6200,2,-37.2312036425343,-72.49230549359176
6201,2,-37.23153532716453,-72.4810531905309
6202,3,-37.231865945165204,-72.46980070346584
6203,3,-37.23219549648204,-72.45854803298613
6204,3,-37.23252398106097,-72.44729517968135
6205,3,-37.23285139884805,-72.43604214414114
6206,2,-37.23317774978952,-72.42478892695527
6207,2,-37.23350303383184,-72.41353552871347
6208,2,-37.23382725092156,-72.40228195000562
6209,2,-37.234150401005486,-72.39102819142157
6210,3,-37.23447248403055,-72.3797742535513
6211,3,-37.23479349994386,-72.36852013698481
6212,2,-37.23511344869273,-72.35726584231222
6213,2,-37.23543233022461,-72.34601137012359
6214,2,-37.23575014448713,-72.33475672100919
6215,2,-37.236066891428116,-72.32350189555919
6216,3,-37.23638257099555,-72.31224689436397
6217,3,-37.2366971831376,-72.30099171801386
6218,3,-37.237010727802584,-72.28973636709928
6219,3,-37.237323204939024,-72.27848084221073
6220,3,-37.237634614495576,-72.26722514393875
6221,3,-37.237944956421124,-72.2559692728739
6222,3,-37.23825423066469,-72.24471322960687
6223,3,-37.23856243717546,-72.23345701472836
6224,3,-37.23886957590282,-72.22220062882916
6225,3,-37.23917564679633,-72.21094407250004
6226,3,-37.23948064980571,-72.19968734633191
6227,3,-37.23978458488085,-72.18843045091573
6228,2,-37.240087451971824,-72.17717338684247
6229,3,-37.240389251028894,-72.16591615470317
6230,3,-37.240689982002465,-72.15465875508893
6231,3,-37.240989644843125,-72.14340118859093
6232,3,-37.241288239501664,-72.13214345580037
6233,3,-37.24158576592902,-72.12088555730851
6234,3,-37.241882224076285,-72.10962749370671
6235,3,-37.24217761389477,-72.0983692655863
6236,3,-37.24247193533595,-72.08711087353875
6237,3,-37.24276518835145,-72.07585231815553
6238,3,-37.24305737289308,-72.06459360002818
6239,3,-37.24334848891284,-72.05333471974828
6240,3,-37.24363853636289,-72.0420756779075
6241,3,-37.24392751519555,-72.03081647509755
6242,2,-37.244215425363365,-72.01955711191016
6243,2,-37.24450226681898,-72.00829758893715
6244,3,-37.244788039515285,-71.99703790677039
6245,3,-37.245072743405295,-71.98577806600177
6246,3,-37.24535637844224,-71.97451806722327
6247,3,-37.24563894457947,-71.96325791102691
6248,2,-37.24592044177058,-71.95199759800477
6249,2,-37.24620086996927,-71.94073712874894
6250,2,-37.246480229129475,-71.92947650385159
6251,2,-37.24675851920525,-71.918215723905
6252,2,-37.247035740150864,-71.9069547895014
6253,2,-37.24731189192073,-71.89569370123313
6254,2,-37.24758697446948,-71.88443245969256
6255,2,-37.24786098775187,-71.87317106547214
6256,2,-37.24813393172287,-71.86190951916433
6257,2,-37.248405806337594,-71.85064782136166
6258,2,-37.24867661155135,-71.83938597265671
6259,2,-37.24894634731961,-71.82812397364214
6260,2,-37.24921501359804,-71.81686182491059
6261,2,-37.24948261034247,-71.80559952705481
6262,2,-37.249749137508886,-71.79433708066757
6263,2,-37.25001459505347,-71.7830744863417
6264,2,-37.25027898293256,-71.77181174467009
6265,2,-37.25054230110271,-71.76054885624563
6266,2,-37.2508045495206,-71.74928582166133
6267,1,-37.25106572814312,-71.7380226415102
6268,1,-37.25132583692731,-71.72675931638531
6269,1,-37.2515848758304,-71.71549584687978
6270,2,-37.251842844809794,-71.70423223358677
6271,2,-37.252099743823045,-71.6929684770995
6272,2,-37.25235557282793,-71.68170457801122
6273,2,-37.25261033178237,-71.67044053691527
6274,2,-37.25286402064445,-71.65917635440496
6275,2,-37.25311663937246,-71.64791203107373
6276,2,-37.25336818792484,-71.63664756751501
6277,2,-37.25361866626024,-71.62538296432231
6278,1,-37.25386807433743,-71.61411822208916
6279,3,-37.254116412115394,-71.60285334140916
6280,2,-37.254363679553286,-71.59158832287592
6281,2,-37.25460987661044,-71.58032316708314
6282,1,-37.25485500324634,-71.56905787462453
6283,2,-37.25509905942068,-71.55779244609388
6284,2,-37.255342045093286,-71.54652688208499
6285,2,-37.255583960224214,-71.53526118319172
6286,2,-37.255824804773646,-71.52399535000798
6287,2,-37.25606457870196,-71.51272938312773
6288,2,-37.256303281969714,-71.50146328314494
6289,1,-37.25654091453764,-71.49019705065366
6290,1,-37.25677747636662,-71.47893068624796
6291,1,-37.25701296741777,-71.46766419052199
6292,2,-37.2572473876523,-71.45639756406989
6293,2,-37.25748073703166,-71.44513080748591
6294,2,-37.25771301551745,-71.43386392136426
6295,2,-37.25794422307146,-71.42259690629926
6296,2,-37.25817435965565,-71.41132976288526
6297,1,-37.2584034252321,-71.40006249171662
6298,1,-37.258631419763184,-71.3887950933878
6299,1,-37.25885834321133,-71.37752756849324
6300,2,-37.259084195539224,-71.36625991762745
6301,2,-37.25930897670968,-71.35499214138498
6302,2,-37.25953268668572,-71.34372424036046
6303,2,-37.25975532543053,-71.33245621514847
6304,1,-37.259976892907446,-71.32118806634372
6305,0,-37.26019738908002,-71.30991979454092
6306,0,-37.26041681391197,-71.29865140033482
6307,3,-37.260635167367155,-71.28738288432022
6308,2,-37.26085244940965,-71.27611424709197
6309,2,-37.2610686600037,-71.26484548924495
6310,2,-37.2612837991137,-71.25357661137406
6311,2,-37.26149786670425,-71.24230761407425
6312,2,-37.2617108627401,-71.23103849794056
6313,3,-37.26192278718621,-71.219769263568
6314,2,-37.262133640007676,-71.20849991155164
6315,1,-37.2623434211698,-71.1972304424866
6316,1,-37.26255213063804,-71.18596085696807
6317,4,-37.20032266493607,-73.65074928480547
6318,4,-37.200764032161544,-73.63951775734408
6319,3,-37.20120433892965,-73.62828598540258
6320,3,-37.20164358516838,-73.61705396956353
6321,3,-37.20208177080586,-73.60582171040957
6322,3,-37.20251889577044,-73.5945892085234
6323,2,-37.202954959990585,-73.58335646448784
6324,3,-37.20338996339498,-73.57212347888574
6325,3,-37.20382390591245,-73.56089025230004
6326,3,-37.204256787471984,-73.54965678531381
6327,3,-37.204688608002776,-73.53842307851012
6328,3,-37.205119367434165,-73.5271891324722
6329,3,-37.205549065695664,-73.51595494778327
6330,3,-37.20597770271696,-73.50472052502671
6331,3,-37.20640527842791,-73.49348586478594
6332,3,-37.20683179275856,-73.48225096764445
6333,2,-37.20725724563908,-73.47101583418582
6334,2,-37.20768163699986,-73.45978046499371
6335,2,-37.20810496677144,-73.44854486065185
6336,0,-37.21473381096997,-73.26874368744113
6337,3,-37.21513908326374,-73.25750417493904
6338,3,-37.21554329274733,-73.24626443780745
6339,3,-37.215946439354525,-73.23502447663154
6340,2,-37.2163485230193,-73.22378429199651
6341,3,-37.21674954367578,-73.21254388448772
6342,2,-37.217149501258284,-73.20130325469053
6343,2,-37.21754839570131,-73.19006240319041
6344,2,-37.21794622693949,-73.1788213305729
6345,2,-37.21834299490766,-73.16758003742362
6346,2,-37.21873869954081,-73.15633852432823
6347,2,-37.21913334077413,-73.1450967918725
6348,2,-37.219526918542925,-73.13385484064226
6349,2,-37.219919432782746,-73.12261267122338
6350,2,-37.22031088342924,-73.11137028420184
6351,2,-37.2207012704183,-73.10012768016371
6352,2,-37.221090593685936,-73.08888485969504
6353,2,-37.22147885316836,-73.0776418233821
6354,2,-37.221866048801914,-73.06639857181105
6355,3,-37.22225218052318,-73.05515510556829
6356,2,-37.22263724826887,-73.04391142524018
6357,2,-37.22302125197585,-73.0326675314132
6358,2,-37.2234041915812,-73.02142342467386
6359,3,-37.22378606702214,-73.0101791056088
6360,3,-37.22416687823608,-72.9989345748047
6361,2,-37.22454662516061,-72.98768983284826
6362,2,-37.224925307733486,-72.97644488032634
6363,2,-37.2253029258926,-72.9651997178258
6364,2,-37.22567947957606,-72.95395434593362
6365,3,-37.22605496872213,-72.9427087652368
6366,2,-37.22642939326926,-72.93146297632245
6367,2,-37.22680275315606,-72.92021697977772
6368,2,-37.22717504832129,-72.90897077618982
6369,2,-37.22754627870395,-72.8977243661461
6370,3,-37.22791644424312,-72.88647775023387
6371,2,-37.22828554487814,-72.87523092904058
6372,2,-37.22865358054847,-72.86398390315375
6373,2,-37.22902055119375,-72.85273667316093
6374,2,-37.22938645675381,-72.84148923964975
6375,2,-37.22975129716864,-72.83024160320794
6376,3,-37.23011507237839,-72.81899376442324
6377,2,-37.23047778232342,-72.8077457238835
6378,2,-37.230839426944215,-72.79649748217662
6379,2,-37.23120000618148,-72.78524903989056
6380,2,-37.23155951997605,-72.77400039761338
6381,2,-37.23191796826898,-72.76275155593315
6382,1,-37.23227535100145,-72.75150251543805
6383,2,-37.23263166811483,-72.74025327671632
6384,3,-37.23298691955067,-72.72900384035624
6385,3,-37.2333411052507,-72.7177542069462
6386,2,-37.233694225156796,-72.70650437707458
6387,2,-37.23404627921106,-72.69525435132992
6388,3,-37.234397267355675,-72.68400413030075
6389,3,-37.23474718953309,-72.6727537145757
6390,3,-37.23509604568587,-72.66150310474347
6391,2,-37.23544383575678,-72.65025230139278
6392,1,-37.23579055968876,-72.63900130511246
6393,2,-37.236136217424914,-72.62775011649138
6394,2,-37.236480808908496,-72.6164987361185
6395,2,-37.23682433408297,-72.60524716458279
6396,3,-37.23716679289195,-72.59399540247335
6397,3,-37.237508185279246,-72.5827434503793
6398,3,-37.23784851118882,-72.57149130888982
6399,3,-37.238187770564814,-72.56023897859416
6400,3,-37.238525963351556,-72.54898646008166
6401,3,-37.23886308949351,-72.53773375394168
6402,3,-37.239199148935356,-72.52648086076368
6403,2,-37.239534141621924,-72.51522778113714
6404,3,-37.239868067498236,-72.50397451565165
6405,2,-37.240200926509445,-72.49272106489681
6406,3,-37.24053271860093,-72.48146742946233
6407,3,-37.24086344371824,-72.47021360993793
6408,3,-37.241193101807035,-72.45895960691345
6409,3,-37.2415216928132,-72.44770542097874
6410,3,-37.2418492166828,-72.43645105272373
6411,3,-37.24217567336206,-72.4251965027384
6412,2,-37.24250106279737,-72.41394177161283
6413,2,-37.2428253849353,-72.40268685993712
6414,3,-37.2431486397226,-72.39143176830142
6415,2,-37.24347082710618,-72.38017649729596
6416,2,-37.24379194703314,-72.36892104751105
6417,2,-37.24411199945073,-72.35766541953703
6418,2,-37.244430984306405,-72.3464096139643
6419,2,-37.24474890154777,-72.3351536313833
6420,2,-37.245065751122624,-72.3238974723846
6421,2,-37.24538153297892,-72.31264113755876
6422,3,-37.24569624706477,-72.30138462749642
6423,2,-37.24600989332851,-72.29012794278825
6424,3,-37.24632247171862,-72.27887108402504
6425,3,-37.24663398218376,-72.26761405179761
6426,3,-37.24694442467273,-72.2563568466968
6427,3,-37.24725379913457,-72.24509946931354
6428,3,-37.24756210551843,-72.23384192023883
6429,3,-37.24786934377368,-72.22258420006371
6430,3,-37.248175513849844,-72.21132630937927
6431,3,-37.2484806156966,-72.20006824877666
6432,3,-37.248784649263854,-72.18881001884708
6433,3,-37.24908761450163,-72.17755162018182
6434,3,-37.249389511360164,-72.16629305337219
6435,3,-37.24969033978984,-72.15503431900956
6436,3,-37.24999009974124,-72.14377541768538
6437,3,-37.250288791165104,-72.1325163499911
6438,2,-37.25058641401235,-72.12125711651831
6439,3,-37.25088296823407,-72.10999771785858
6440,3,-37.25117845378154,-72.09873815460357
6441,3,-37.25147287060619,-72.08747842734498
6442,3,-37.25176621865963,-72.07621853667456
6443,3,-37.25205849789368,-72.06495848318416
6444,3,-37.252349708260276,-72.05369826746562
6445,3,-37.25263984971156,-72.04243789011086
6446,3,-37.25292892219986,-72.03117735171188
6447,3,-37.25321692567765,-72.01991665286067
6448,3,-37.253503860097595,-72.00865579414935
6449,3,-37.253789725412524,-71.99739477617004
6450,3,-37.254074521575475,-71.98613359951493
6451,3,-37.2543582485396,-71.97487226477625
6452,3,-37.25464090625828,-71.96361077254632
6453,2,-37.254922494685054,-71.95234912341743
6454,2,-37.2552030137736,-71.94108731798204
6455,2,-37.25548246347784,-71.92982535683255
6456,2,-37.25576084375181,-71.91856324056148
6457,2,-37.256038154549735,-71.90730096976138
6458,2,-37.25631439582605,-71.89603854502485
6459,2,-37.256589567535315,-71.88477596694455
6460,2,-37.256863669632295,-71.87351323611318
6461,2,-37.257136702071925,-71.86225035312347
6462,2,-37.2574086648093,-71.85098731856827
6463,2,-37.257679557799705,-71.83972413304039
6464,2,-37.25794938099861,-71.82846079713276
6465,2,-37.25821813436162,-71.81719731143835
6466,2,-37.258485817844566,-71.80593367655013
6467,2,-37.25875243140341,-71.79466989306115
6468,2,-37.25901797499432,-71.78340596156455
6469,2,-37.25928244857361,-71.77214188265346
6470,2,-37.2595458520978,-71.76087765692108
6471,2,-37.25980818552356,-71.74961328496066
6472,2,-37.260069448807755,-71.73834876736551
6473,2,-37.260329641907404,-71.72708410472895
6474,2,-37.260588764779726,-71.7158192976444
6475,2,-37.26084681738208,-71.70455434670528
6476,2,-37.261103799672036,-71.6932892525051
6477,2,-37.26135971160731,-71.68202401563738
6478,2,-37.261614553145826,-71.67075863669571
6479,1,-37.261868324245654,-71.65949311627372
6480,1,-37.26212102486504,-71.6482274549651
6481,2,-37.26237265496242,-71.63696165336356
6482,2,-37.26262321449641,-71.62569571206288
6483,2,-37.26287270342577,-71.61442963165686
6484,3,-37.26312112170948,-71.60316341273938
6485,3,-37.263368469306656,-71.59189705590435
6486,2,-37.26361474617659,-71.5806305617457
6487,2,-37.26385995227879,-71.56936393085748
6488,2,-37.2641040875729,-71.55809716383371
6489,2,-37.26434715201876,-71.54683026126845
6490,2,-37.26458914557635,-71.53556322375589
6491,2,-37.26483006820588,-71.52429605189016
6492,2,-37.265069919867706,-71.51302874626552
6493,2,-37.26530870052234,-71.50176130747624
6494,1,-37.26554641013052,-71.49049373611662
6495,1,-37.265783048653084,-71.47922603278101
6496,1,-37.26601861605115,-71.46795819806383
6497,2,-37.266253112285895,-71.45669023255951
6498,2,-37.26648653731878,-71.44542213686255
6499,2,-37.266718891111346,-71.43415391156748
6500,2,-37.26695017362538,-71.42288555726886
6501,2,-37.267180384822815,-71.41161707456132
6502,2,-37.26740952466575,-71.40034846403952
6503,1,-37.267637593116476,-71.38907972629815
6504,1,-37.26786459013747,-71.37781086193198
6505,1,-37.26809051569136,-71.36654187153577
6506,1,-37.26831536974097,-71.35527275570436
6507,1,-37.26853915224927,-71.34400351503261
6508,1,-37.26876186317943,-71.33273415011546
6509,0,-37.26898350249479,-71.32146466154782
6510,0,-37.269204070158885,-71.31019504992472
